              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB AGO24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;UR-17102;FYC-1A73;10/08/2024;15194;31,77; R$196,66 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;12/08/2024;15480;35,41; R$219,19 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;15/08/2024;15643;27,65; R$171,15 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;18/08/2024;15935;34,64; R$221,35 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;22/08/2024;16239;42,84; R$265,18 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;25/08/2024;16581;40,91; R$253,23 ;POSTO;DIESEL S-10;;;;;;
17GB;UR-17102;FYC-1A73;29/08/2024;16900;42,28; R$261,71 ;POSTO;DIESEL S-10;;;;;;
17GB;UT-17003;DJL-7263;29/08/2024;110796;47,48; R$303,40 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;VO-17004;EXM-2C24;05/08/2024;59340;23,98; R$105,28 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17004;EXM-2C24;09/08/2024;59648;36,33; R$155,89 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17004;EXM-2C24;20/08/2024;59928;39,12; R$160,00 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;19/08/2024;21981;20,70; R$89,15 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;06/08/2024;112103;38,26; R$168,00 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;08/08/2024;112405;33,41; R$129,96 ;POSTO;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;16/08/2024;112555;20,46; R$79,59 ;POSTO;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;21/08/2024;112849;30,21; R$123,57 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;27/08/2024;113131;30,56; R$118,88 ;POSTO;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;30/08/2024;113458;30,34; R$133,21 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;ABS-17204;FCQ-0386;01/08/2024;4705;172,53; R$1.099,01 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;VO-17206;BIF-2I64;01/08/2024;24014;61,24; R$390,10 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;01/08/2024;4710;31,22; R$93,35 ;POSTO EQUIPE QUALITY CASA BRANCA;arla;;;;;;
17GB;AT-17205;GIU-7B96;01/08/2024;11372;147,00; R$936,39 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;MOB-17206;GCC-9F64;02/08/2024;8566;10,01; R$59,96 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;MOB-17207;FSP-3D32;02/08/2024;8564;9,03; R$55,71 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;UR-17213;FYT-2A23;02/08/2024;37524;49,14; R$313,02 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17214;GGT-3F22;03/08/2024;28899;37,79; R$240,72 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;04/08/2024;4994;131,71; R$838,99 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;GALÃO;;04/08/2024;;5,80; R$34,74 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;VO-17204;GJP-2D64;05/08/2024;18206;32,15; R$192,57 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;ABS-17203;SWV-0118;07/08/2024;5304;150,26; R$957,21 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17214;GGT-3F22;07/08/2024;29164;36,73; R$233,97 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;09/08/2024;5580;129,90; R$827,46 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17212;GJH-1F17;09/08/2024;57439;6,67; R$233,59 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17205;GIC-3F68;09/08/2024;51332;169,69; R$1.080,98 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17214;GGT-3F22;12/08/2024;29480;44,12; R$281,10 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17213;FYT-2A23;12/08/2024;37735;61,77; R$229,64 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;VO-17204;GJP-2D64;12/08/2024;18499;28,17; R$168,74 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
