              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB OUT24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;AT-17101;STA-3H63;09/10/2024;7686;123,54; R$789,45 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;AT-17101;STA-3H63;19/10/2024;7783;78,35; R$500,65 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;AT-17101;STA-3H63;23/10/2024;7903;109,69; R$700,69 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;BOM - 0001;BOM-0001;10/10/2024;138;5,11; R$32,06 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;BOM - 0001;BOM-0001;21/10/2024;139;4,92; R$28,88 ;AUTO POSTO JOAO XXIII - II;GASOLINA COMUM;;;;;;
17GB;BOM-05;BOM-0002;13/10/2024;30;5,42; R$31,38 ;POSTO;GASOLINA COMUM;;;;;;
17GB;CA-17001;BVZ-7844;11/10/2024;254316;50,64; R$323,61 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;MO-17001;DJM-4557;09/10/2024;160058;39,92; R$245,13 ;AUTO POSTO JOAO XXIII - II;DIESEL S-10;;;;;;
17GB;MOB-17102;FDF-9996;01/10/2024;78789;5,58; R$35,04 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;03/10/2024;78906;7,09; R$44,49 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;07/10/2024;79039;7,91; R$49,63 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;09/10/2024;79150;6,35; R$39,86 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;15/10/2024;79256;7,31; R$45,88 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;17/10/2024;79342;5,30; R$33,24 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;18/10/2024;79409;4,09; R$25,69 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;22/10/2024;79507;5,00; R$31,40 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;27/10/2024;79592;5,92; R$34,28 ;POSTO;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;29/10/2024;79754;8,70; R$54,57 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17102;FDF-9996;30/10/2024;79866;6,27; R$39,31 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;01/10/2024;68325;5,38; R$33,78 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;03/10/2024;68444;7,56; R$47,45 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;07/10/2024;68580;7,88; R$49,43 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;09/10/2024;68693;6,76; R$42,40 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;15/10/2024;68800;7,31; R$45,81 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;17/10/2024;68887;5,26; R$32,99 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;18/10/2024;68954;4,11; R$25,81 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;22/10/2024;69054;5,48; R$34,40 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;27/10/2024;69140;5,88; R$34,05 ;POSTO;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;29/10/2024;69304;8,03; R$50,39 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;MOB-17104;FZF-6232;30/10/2024;69418;6,23; R$39,11 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;TP-17000;SVX6D77;07/10/2024;11831;14,33; R$57,18 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;08/10/2024;11959;13,88; R$55,36 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;08/10/2024;12086;15,69; R$62,62 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;09/10/2024;12338;22,05; R$87,88 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;10/10/2024;12597;24,53; R$97,88 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;14/10/2024;12864;26,89; R$107,30 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;15/10/2024;13125;32,29; R$128,86 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;16/10/2024;13380;24,36; R$97,21 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;17/10/2024;13631;29,09; R$116,09 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;21/10/2024;13885;29,92; R$119,40 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;22/10/2024;14156;27,45; R$109,53 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;23/10/2024;14287;13,48; R$53,79 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;23/10/2024;14427;16,27; R$64,94 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;24/10/2024;14595;17,82; R$71,13 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;24/10/2024;14747;17,27; R$67,18 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;29/10/2024;15000;27,60; R$107,40 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;TP-17000;SVX6D77;30/10/2024;15130;12,30; R$49,07 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;02/10/2024;12211;14,11; R$56,31 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;02/10/2024;12370;18,59; R$74,19 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;02/10/2024;12494;13,91; R$55,50 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
