              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB SET24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;MOB-17102;FDF-9996;30/09/2024;78688;10,94; R$68,58 ;POSTO EQUIPE QUALITY;GASOLINA COMUM;;;;;;
17GB;ABS-17201;GGR-8E95;02/09/2024;31235;88,54; R$574,62 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;UR-17208;BZF-1518;04/09/2024;109858;23,72; R$153,94 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;VO-17007;DJL-3120;06/09/2024;142020;29,89; R$188,01 ;AUTO POSTO FERRAZ CENTRO;GASOLINA COMUM;;;;;;
17GB;ABS-17201;GGR-8E95;07/09/2024;31542;176,57; R$1.145,94 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;UR-17208;BZF-1518;10/09/2024;110256;35,62; R$231,17 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;UR-17208;BZF-1518;07/09/2024;110056;35,64; R$231,30 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;ABS-17201;GGR-8E95;13/09/2024;31977;210,26; R$1.364,59 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;ABS-17201;GGR-8E95;14/09/2024;32097;38,64; R$250,77 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;UR-17208;BZF-1518;14/09/2024;110537;43,69; R$283,55 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;UR-17208;BZF-1518;21/09/2024;110832;47,91; R$310,94 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;UR-17208;BZF-1518;24/09/2024;11082;45,87; R$297,70 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;ABS-17201;GGR-8E95;28/09/2024;32485;107,25; R$696,05 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;ABS-17201;GGR-8E95;23/09/2024;32305;151,23; R$981,48 ;AUTO POSTO FERRAZ CENTRO;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;02/09/2024;52477;166,96; R$1.016,79 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;05/09/2024;52670;129,51; R$788,72 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;08/09/2024;52996;200,05; R$1.218,38 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;12/09/2024;53149;115,64; R$704,25 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;19/09/2024;53664;164,21; R$1.000,04 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;26/09/2024;53990;164,32; R$1.000,71 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;29/09/2024;54335;141,06; R$859,06 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17205;GIC-3F68;30/09/2024;54526;90,01; R$548,16 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17211;FQO-1D01;06/09/2024;56347;30,82; R$187,69 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17211;FQO-1D01;09/09/2024;56593;36,41; R$221,80 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17211;FQO-1D01;12/09/2024;26765;24,60; R$149,81 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17211;FQO-1D01;14/09/2024;56993;32,41; R$197,38 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17211;FQO-1D01;18/09/2024;57229;33,69; R$205,17 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17211;FQO-1D01;26/09/2024;57532;39,59; R$241,10 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17212;GJH-1F17;22/09/2024;59721;40,48; R$246,52 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17212;GJH-1F17;25/09/2024;59953;41,73; R$254,14 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;UR-17212;GJH-1F17;30/09/2024;60100;35,70; R$217,41 ;AUTO POSTO IPIRANGA JD ODETE;DIESEL S-10;;;;;;
17GB;ABS-17201;GGR-8E95;02/10/2024;32740;113,00; R$733,37 ;AUTO POSTO IPIRANGA FERRAZ;DIESEL S-10;;;;;;
17GB;ABS-17201;GGR-8E95;02/10/2024;0;2,71; R$17,05 ;AUTO POSTO IPIRANGA FERRAZ;GASOLINA COMUM;;;;;;
17GB;UR-17213;FYT-2A23;01/09/2024;38874;34,08; R$217,09 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;ABS-17203;SWV-0118;02/09/2024;7747;123,00; R$783,51 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;AT-17205;GIU-7B96;02/09/2024;12087;172,90; R$1.101,43 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;VO-17205;ECE-0I01;03/09/2024;37253;28,70; R$163,35 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;TP-17205;DJL-9240;03/09/2024;212034;23,70; R$140,96 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;TP-17205;DJL-9240;04/08/2024;212211;14,68; R$83,58 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;ABS-17203;SWV-0118;05/09/2024;8010;119,07; R$758,47 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17213;FYT-2A23;06/09/2024;39107;36,42; R$232,00 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;VO-17206;BIF-2I64;06/09/2024;24486;58,74; R$374,17 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;AT-17205;GIU-7B96;07/09/2024;12182;96,88; R$617,13 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17213;FYT-2A23;08/09/2024;39285;29,87; R$190,27 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;ABS-17203;SWV-0118;09/09/2024;8346;168,11; R$1.070,86 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;ABS-17203;SWV-0118;10/09/2024;8555;34,75; R$103,90 ;POSTO QUALITY CASABRANCA;Arla;;;;;;
