              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB DEZ25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;MOB-17107;EEF-7217;24/12/2025;59717;5,07; R$30,27 ;Posto titans;GASOLINA;;;
17GB;EP-17101;TLZ5A72;25/12/2025;4118;15,75; R$70,75 ;Equipe Quality;ALCOOL;;;
17GB;VO-17100;GAW5G93;25/12/2025;33297;34,03; R$149,39 ;Itamaraty;ALCOOL;;;
17GB;UR-17211;FQO1D01;25/12/2025;77735;53,06; R$333,75 ;BR suzano;DIESEL S10;;;
17GB;ABS-17105;GIC4H16;26/12/2025;77287;112,79; R$742,15 ;MANHÃS DE SOL;DIESEL S10;;;
17GB;ABS-17101;GCN6C35;26/12/2025;75380;100,67; R$66.342,00 ;Equipe quality;DIESEL S10;;;
17GB;UR-17210;EWZ1B95;26/12/2025;55893;41,72; R$274,93 ;Auto posto Ferraz centro;DIESEL S10;;;
17GB;AB-17201;GGR8E95;26/12/2025;47135;140,26; R$924,31 ;IPIRANGA FERRAZ;DIESEL S10;;;
17GB;AB-17201;GGR8E95;26/12/2025;0;3,30; R$21,09 ;IPIRANGA FERRAZ;GASOLINA;;;
17GB;TP-17101;DBS-3679;26/12/2025;311961;34,25; R$153,79 ;Master Mogi;ALCOOL;;;
17GB;UR-17101;FVY9I93;26/12/2025;50757;29,71; R$195,80 ;Equipe quality Manoel B. Lima filho;DIESEL S10;;;
17GB;TP-17001;SWH6I87;26/12/2025;52388;9,51; R$42,68 ;posto equipe quality;ALCOOL;;;
17GB;TP-17000;TIZ0D86;26/12/2025;13359;26,65; R$116,99 ;ITAMARATHY;ALCOOL;;;
17GB;ABS-17103;DJM3E81;27/12/2025;154504;170,35; R$1.122,56 ;Posto Equipe;DIESEL S10;;;
17GB;ABS-17205;GIC3F68;27/12/2025;74923;153,48; R$950,04 ;Ipiranga;DIESEL S10;;;
17GB;MOB-17106;EEF-7207;28/12/2025;50804;6,12; R$39,13 ;Posto quality;GASOLINA;;;
17GB;MOB-17107;EEF-7217;28/12/2025;59914;6,26; R$40,02 ;Posto Quality;GASOLINA;;;
17GB;VO-17101;TKX6F66;25/12/2025;5738;54,95; R$340,08 ;Falcom jundiapeba farol da estação;DIESEL S10;;;
17GB;VO-17101;TKX6F66;28/12/2025;6080;55,61; R$366,48 ;Equipe quality shopping;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;29/12/2025;56516;119,41; R$751,10 ;REDE MASTER AV FRANCISCO FERREIRA LOPES;DIESEL S10;;;
17GB;TP-17001;SWH6I87;29/12/2025;52548;19,85; R$89,13 ;Posto Equipe Quality LTDA;ALCOOL;;;
17GB;UR-17101;FVY9I93;24/12/2025;50586;40,14; R$239,64 ;Equipe QUALITY;DIESEL S10;;;
17GB;UR-17101;FVY9I93;29/12/2025;50996;37,11; R$244,52 ;Equipe Quality;DIESEL;;;
17GB;AT-17101;STA3H63;29/12/2025;12616;77,79; R$512,67 ;Quality;DIESEL S10;;;
17GB;ABS-17101;GCN6C35;29/12/2025;75586;88,77; R$585,04 ;Equipe quality;DIESEL S10;;;
17GB;ABS-17205;GIC3F68;30/12/2025;75,146;137,14; R$862,61 ;Quality;DIESEL S10;;;
