              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB SET25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;UR-17105;FKG0E65;18/09/2025;49146;50,39; R$327,03 ;Itamarathy;DIESEL S10;;;
17GB;AT-17101;STA3H63;18/09/2025;11505;63,70; R$419,78 ;Equipe quality LTDA;DIESEL S10;;;
17GB;EP-17101;TZL5A72;18/09/2025;2290;14,75; R$60,03 ;ITAMARATY ll;ALCOOL;;;
17GB;VO-17100;GAW5G93;19/09/2025;29671;27,81; R$119,28 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;VO-17001;FFY5I31;19/09/2025;22776;28,85; R$123,77 ;Posto Equipe Quality;ALCOOL;;;
17GB;MOB-17108;EEF-7208;19/09/2025;57954;6,39; R$30,80 ;Posto Quality;GASOLINA;;;
17GB;MOB-17107;EEF-7217;19/09/2025;56732;5,43; R$34,75 ;Quality shoop;GASOLINA;;;
17GB;UR-17102;FYC1A73;20/09/2025;39890;36,36; R$217,07 ;Auto posto titans;DIESEL S10;;;
17GB;AC-17001;GHU6J06;20/09/2025;67492;30,64; R$201,97 ;Posto Equipe Quality Ltda;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;20/09/2025;52662;118,73; R$782,73 ;Posto Quality;DIESEL S10;;;
17GB;UR-17212;GJH1F17;20/09/2025;77950;32,45; R$200,87 ;Ipiranga;DIESEL S10;;;
17GB;ABS-17205;GIC3F68;21/09/2025;69424;161,10; R$997,21 ;Ipiranga/Jd Odete;DIESEL S10;;;
17GB;UR-17214;GGT3F22;21/09/2025;52979;34,13; R$221,51 ;BR Posto Quality;DIESEL S10;;;
17GB;VO-17103;DIW1J93;21/09/2025;132557;36,99; R$154,99 ;Itamaraty;ALCOOL;;;
17GB;AC-17001;GHU6J06;21/09/2025;67641;33,00; R$217,52 ;Posto Equipe Quality Ltda;DIESEL S10;;;
