              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB MAI24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB; UR-17102;FYC-1A73;29/05/2024;7967;26,58; R$167,16 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;01/05/2024;31523;30,81; R$193,78 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;03/05/2024;31674;27,78; R$174,73 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;05/05/2024;31781;17,25; R$108,48 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;06/05/2024;31920;28,82; R$181,29 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;09/05/2024;32170;44,55; R$280,20 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;11/05/2024;32428;41,21; R$259,23 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;13/05/2024;32607;29,74; R$187,12 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;15/05/2024;32867;34,65; R$218,00 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;19/05/2024;33134;41,86; R$263,33 ;POSTO EQUIPE QUALITY;DIESEL S-10;;;;;;
17GB;UR-17105;FKG-0E65;21/05/2024;33361;40,08; R$248,10 ;POSTO;DIESEL S-10;;;;;;
17GB;UT-17003;DJL-7263;07/05/2024;109583;27,90; R$172,70 ;POSTO;DIESEL S-10;;;;;;
17GB;VO-17104;EXM-2C24;02/05/2024;53226;19,88; R$77,34 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;03/05/2024;53516;35,06; R$136,42 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;06/05/2024;53792;29,92; R$116,40 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;07/05/2024;53930;16,54; R$64,36 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;08/05/2024;54187;30,43; R$118,39 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;09/05/2024;54451;32,28; R$125,57 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;10/05/2024;54709;27,01; R$105,08 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;13/05/2024;54977;31,98; R$124,43 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;14/05/2024;55228;26,57; R$103,38 ;PETROCIN;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;15/05/2024;55485;23,49; R$91,38 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;20/05/2024;55883;44,48; R$173,05 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;21/05/2024;56132;27,73; R$107,89 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;23/05/2024;56430;34,18; R$133,00 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;24/05/2024;56697;26,87; R$104,55 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;27/05/2024;56881;23,03; R$89,62 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17104;EXM-2C24;28/05/2024;57145;29,11; R$113,25 ;POSTO MOGI DAS CRUZES;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;06/05/2024;19204;37,14; R$148,20 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;20/05/2024;19411;28,27; R$112,80 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;21/05/2024;19648;28,16; R$112,37 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;23/05/2024;19816;19,86; R$79,23 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;24/05/2024;20067;30,49; R$121,66 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;28/05/2024;20382;36,72; R$146,53 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17100;GAW-5G93;29/05/2024;20539;21,38; R$85,33 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;06/05/2024;107422;23,93; R$95,49 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;11/05/2024;107832;45,54; R$181,72 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;15/05/2024;108178;32,83; R$131,01 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;20/05/2024;108344;24,26; R$96,78 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;VO-17103;DIW-1J93;30/05/2024;108575;26,07; R$104,01 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;;;;
Aos 06 dias do mês de junho do ano 2024, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.   Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Aos  06 dias do mês de junho do ano 2024, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
