              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB JUL24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;TP-17007;DJL-3120;23/07/2024;140845;40,54; R$255,00 ;AUTO POSTO FERRAZ CENTRO;GASOLINA;;;;;;
17GB;UR-17210;EWZ-1B95;24/07/2024;42785;42,81; R$277,00 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;UR-17208;BZF-1518;13/07/2024;109052;36,68; R$238,05 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;ABS-17201;GGR-8E95;25/07/2024;29507;93,22; R$605,00 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;UR-17210;EWZ-1B95;18/07/2024;13260;29,67; R$192,56 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;TP-17007;DJL-3120;02/07/2024;140454;42,70; R$260,04 ;AUTO POSTO FERRAZ CENTRO;GASOLINA;;;;;;
17GB;ABS-17201;GGR-8E95;27/07/2024;29602;52,28; R$352,28 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;UR-17210;EWZ-1B95;27/07/2024;42930;27,89; R$181,01 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;UR-17210;EWZ-1B95;30/07/2024;43122;37,63; R$244,02 ;AUTO POSTO FERRAZ CENTRO;Diesel;;;;;;
17GB;AB-17201;DJP-2731;04/07/2024;100538;113,20; R$689,39 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;AB-17201;DJP-2731;08/07/2024;100747;108,46; R$660,52 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;AB-17201;DJP-2731;13/07/2024;100937;98,32; R$598,77 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;ABS-17205;GIC-3F68;01/07/2024;50789;128,39; R$781,90 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
