              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB SET25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;MOB-17108;EEF-7208;14/10/2025;58949;4,31; R$27,53 ;Posto equipe quality LTDA;GASOLINA;;;
17GB;MOB-17107;EEF-7217;14/10/2025;57521;4,84; R$30,95 ;Quality;GASOLINA;;;
17GB;TP-17000;TIZ0D86;14/10/2025;4970;7,27; R$30,46 ;itamarathy;ALCOOL;;;
17GB;TP-17000;TIZ0D86;15/10/2025;46632;22,09; R$92,54 ;ITAMARATI;ALCOOL;;;
17GB;VO-17100;GAW5G93;15/10/2025;31008;39,74; R$170,51 ;Automobile;ALCOOL;;;
17GB;ABS-17106;GDH3H25;15/10/2025;53785;120,11; R$755,55 ;MASTER MOGI ( FRANCISCO FERREIRA LOPES);DIESEL S10;;;
17GB;ABS-17205;GIC3F68;15/10/2025;70873;161,04; R$996,84 ;Auto posto tornado;DIESEL S10;;;
17GB;TP-17001;SWH6I87;16/10/2025;46792;15,80; R$69,36 ;Posto equipe Quality;ALCOOL;;;
17GB;VO-17001;FFY5I31;16/10/2025;24408;42,73; R$179,04 ;ITAMARATHY;ALCOOL;;;
17GB;ABE-04;BFG-2897;16/10/2025;109626;131,78; R$868,47 ;Posto Equipe Quality;DIESEL S10;;;
17GB;AC-17001;GHU6J06;16/10/2025;68747;32,10; R$211,59 ;Posto Equipe Quality Ltda;DIESEL S10;;;
17GB;UR-17102;FYC1A73;16/10/2025;42184;30,34; R$181,13 ;Titans;DIESEL S10;;;
17GB;UR-17105;FKG0E65;16/10/2025;50398;46,42; R$305,96 ;Prime;DIESEL S10;;;
17GB;VO-17100;GAW5G93;16/10/2025;31233;23,58; R$98,80 ;ITAMARATHY;ALCOOL;;;
17GB;TP-17001;SWH6I87;16/10/2025;46937;16,78; R$73,66 ;Posto Equipe Quality;ALCOOL;;;
17GB;MOB-17108;EEF-7208;16/10/2025;59049;3,68; R$23,54 ;Posto Quality;GASOLINA;;;
17GB;MOB-17107;EEF-7217;16/10/2025;57621;4,21; R$26,90 ;POSTO EQUIPE QUALITY LTDA;GASOLINA;;;
17GB;TP-17000;TIZ0D86;16/10/2025;5190;26,23; R$109,90 ;itamarathy;ALCOOL;;;
17GB;VO-17102;EFC-7492;17/10/2025;69717;33,03; R$141,38 ;Auto Posto Reina o Sol;ALCOOL;;;
17GB;EP-17101;TLZ5A72;17/10/2025;3190;11,79; R$47,99 ;Itamaraty II;ALCOOL;;;
17GB;ABS-17105;GIC4H16;17/10/2025;75044;44,86; R$295,21 ;Reina o Sol;DIESEL S10;;;
17GB;TP-17001;SWH6I87;17/10/2025;47083;12,55; R$52,58 ;ITAMARATI;ALCOOL;;;
17GB;TP-17000;TIZ0D86;17/10/2025;5418;24,33; R$101,97 ;ITAMARATI;ALCOOL;;;
17GB;UR-17213;FYT2A23;17/10/2025;55829;49,47; R$326,01 ;Ipiranga centro;DIESEL S10;;;
17GB;VO-17101;TKX6F66;17/10/2025;4451;40,07; R$264,11 ;Posto equipe quality ( ao lado shopping);DIESEL S10;;;
17GB;UR-17214;GGT3F22;18/10/2025;54536;34,11; R$214,55 ;Posto Quality;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;16/10/2025;30970;142,82; R$898,34 ;Posto Quality Baruel;DIESEL S10;;;
17GB;ABS-17101;FVY9I93;18/10/2025;49924;35,54; R$234,22 ;Equipe Quality;DIESEL S10;;;
17GB;ABS-17205;GIC3F68;18/10/2025;71028;97,24; R$601,92 ;Ipiranga;DIESEL S10;;;
17GB;AC-17001;GHU6J06;18/10/2025;68916;30,79; R$202,90 ;Posto Qualit shopping;DIESEL S10;;;
17GB;UR-17212;GJH1F17;18/10/2025;79921;39,04; R$214,66 ;Ipiranga JD Odete;DIESEL S10;;;
17GB;ABS-17201;GGR8E95;20/10/2025;44719;160,82; R$1.059,80 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;
17GB;TP-17001;SWH6I87;20/10/2025;47234;24,27; R$101,69 ;itamarathy;ALCOOL;;;
17GB;UR-17105;FKG0E65;20/10/2025;50580;27,06; R$178,33 ;Posto Qualit shopping;DIESEL S10;;;
17GB;MOB-17206;GCC9F64;20/10/2025;15465;9,87; R$61,10 ;Quality (Petrobras);GASOLINA;;;
17GB;MOB-17206;FSP3D32;20/10/2025;15425;10,05; R$62,21 ;Petrobras;GASOLINA;;;
17GB;VO-17101;TKX6F66;01/10/2025;4151;53,73; R$354,10 ;EQUIPE QUALITY;DIESEL S10;;;
17GB;VO-17001;FFY5I31;20/10/2025;24811;26,48; R$116,23 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;VO-17004;EXM2C24;20/10/2025;73556;25,52; R$112,06 ;POSTO EQUIPE QUALYTI;ALCOOL;;;
17GB;UR-17102;FYC1A73;20/10/2025;42435;35 ,73; R$231,89 ;Itamaraty;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;20/10/2025;5638;20,99; R$87,95 ;itamarathy;ALCOOL;;;
17GB;ABS-17105;GIC4H16;20/10/2025;75187;51,37; R$338,01 ;AUTO POSTO REINA O SOL;DIESEL S10;;;
17GB;MOB-17108;EEF-7208;21/10/2025;59131;3,53; R$21,07 ;Auto posto Titans;GASOLINA;;;
17GB;MOB-17107;EEF-7217;21/10/2025;57702;3,59; R$21,43 ;Auto posto Titans;GASOLINA;;;
17GB;UR-17213;FYT2A23;21/10/2025;56021;33,39; R$220,04 ;Auto posto Ferraz centro;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;21/10/2025;54014;101,92; R$641,08 ;BR RESDE MASTER;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;21/10/2025;5923;29,16; R$122,19 ;ITAMARATI;ALCOOL;;;
17GB;TP-17001;SWH6I87;21/10/2025;47394;16,02; R$70,33 ;Equipe Quality;ALCOOL;;;
17GB;UR-17101;FVY9I93;22/10/2025;50105;29,68; R$195,56 ;Equipe quality;DIESEL S10;;;
17GB;TP-17001;SWH6I87;22/10/2025;47556;19,43; R$81,41 ;itamarathy;ALCOOL;;;
17GB;EP-17101;TLZ5A72;22/10/2025;3310;18,47; R$79,24 ;Rede Master;ALCOOL;;;
17GB;UR-17214;GGT3F22;22/06/1979;54942;29,70; R$184,11 ;Quality;DIESEL S10;;;
17GB;TP-17001;SWH6I87;23/10/2025;47714;19,54; R$85,78 ;EQUIPE QUALITY;ALCOOL;;;
17GB;TP-17001;SWH6I87;23/10/2025;47842;13,34; R$58,59 ;EQUIPE QUALITY;ALCOOL;;;
17GB;MOB-17107;EEF-7217;23/10/2025;57861;5,64; R$33,67 ;Posto Titans;GASOLINA;;;
17GB;MOB-17108;EEF-7208;23/10/2025;59290;5,25; R$31,34 ;Posto Titans;GASOLINA;;;
17GB;AT-17101;STA3H63;23/10/2025;11951;187,71; R$1.237,00 ;Quality;DIESEL S10;;;
17GB;ABS-17205;GIC3F68;23/10/2025;71360;175,88; R$1.088,70 ;Ipiranga;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;23/10/0025;6143;23,72; R$99,39 ;ITAMARATI;ALCOOL;;;
17GB;AC-17001;GHU6J06;23/10/2025;69439;42,42; R$279,55 ;Posto equipe quality;DIESEL S10;;;
